Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
2/5/2017 7:00:00 PM   , 12103200.001,                       764.499,                         4.779,
2/5/2017 7:30:00 PM   , 12105000.001,                       764.803,                         4.511,
2/5/2017 8:00:00 PM   , 12106800.001,                       764.281,                         4.832,
2/5/2017 8:30:00 PM   , 12108600.001,                       764.793,                         5.046,
2/5/2017 9:00:00 PM   , 12110400.001,                       764.596,                         4.992,
2/5/2017 9:30:00 PM   , 12112200.001,                       764.406,                         4.779,
2/5/2017 10:00:00 PM  , 12114000.001,                       764.598,                         4.618,
2/5/2017 10:30:00 PM  , 12115800.001,                       764.185,                         2.846,
2/5/2017 11:00:00 PM  , 12117600.001,                       764.048,                         2.035,
2/5/2017 11:30:00 PM  , 12119400.001,                       763.839,                         3.546,
2/6/2017 12:00:00 AM  , 12121200.001,                       763.595,                         4.083,
2/6/2017 12:30:00 AM  , 12123000.001,                       762.946,                         3.868,
2/6/2017 1:00:00 AM   , 12124800.001,                       762.397,                         4.083,
2/6/2017 1:30:00 AM   , 12126600.001,                       761.722,                         3.761,
