"Plot Title: drycreek101816"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10492130, SEN S/N: 10492130)","Event, units (LGR S/N: 10492130, SEN S/N: 10492130)","Coupler Detached (LGR S/N: 10492130)","End Of File (LGR S/N: 10492130)"
568,10/20/16 10:10:06 AM,11.236,,,
569,10/20/16 10:15:06 AM,11.625,,,
570,10/20/16 10:20:06 AM,11.916,,,
571,10/20/16 10:25:06 AM,12.401,,,
572,10/20/16 10:30:06 AM,12.690,,,
573,10/20/16 10:35:06 AM,12.883,,,
574,10/20/16 10:40:06 AM,12.980,,,
575,10/20/16 10:45:06 AM,12.980,,,
576,10/20/16 10:50:06 AM,13.076,,,
577,10/20/16 10:55:06 AM,13.173,,,
578,10/20/16 11:00:06 AM,13.365,,,
579,10/20/16 11:05:06 AM,13.558,,,
580,10/20/16 11:10:06 AM,13.750,,,
581,10/20/16 11:15:06 AM,13.942,,,
582,10/20/16 11:20:06 AM,14.134,,,
583,10/20/16 11:25:06 AM,14.038,,,
584,10/20/16 11:30:06 AM,14.038,,,
585,10/20/16 11:35:06 AM,14.230,,,
586,10/20/16 11:40:06 AM,14.613,,,
587,10/20/16 11:45:06 AM,14.804,,,
588,10/20/16 11:50:06 AM,14.709,,,
589,10/20/16 11:55:06 AM,14.613,,,
590,10/20/16 12:00:06 PM,14.325,,,
591,10/20/16 12:05:06 PM,13.750,,,
592,10/20/16 12:10:06 PM,12.980,,,
593,10/20/16 12:15:06 PM,12.207,,,
594,10/20/16 12:20:06 PM,11.528,,,
595,10/20/16 12:25:06 PM,10.944,,,
596,10/20/16 12:30:06 PM,10.651,,,
597,10/20/16 12:35:06 PM,10.357,,,
598,10/20/16 12:40:06 PM,10.259,,,
599,10/20/16 12:45:06 PM,10.259,,,
600,10/20/16 12:50:06 PM,10.455,,,
601,10/20/16 12:55:06 PM,10.944,,,
602,10/20/16 01:00:06 PM,11.431,,,
603,10/20/16 01:05:06 PM,11.819,,,
604,10/20/16 01:10:06 PM,12.207,,,
605,10/20/16 01:15:06 PM,12.497,,,
606,10/20/16 01:20:06 PM,12.594,,,
607,10/20/16 01:25:06 PM,12.690,,,
608,10/20/16 01:30:06 PM,12.883,,,
609,10/20/16 01:35:06 PM,13.365,,,
610,10/20/16 01:40:06 PM,14.134,,,
611,10/20/16 01:45:06 PM,14.900,,,
612,10/20/16 01:50:06 PM,15.569,,,
613,10/20/16 01:55:06 PM,16.046,,,
614,10/20/16 02:00:06 PM,16.618,,,
615,10/20/16 02:05:06 PM,17.189,,,
616,10/20/16 02:10:06 PM,17.665,,,
617,10/20/16 02:15:06 PM,18.045,,,
618,10/20/16 02:20:06 PM,18.236,,,
619,10/20/16 02:25:06 PM,18.521,,,
620,10/20/16 02:30:06 PM,18.711,,,
621,10/20/16 02:35:06 PM,18.996,,,
622,10/20/16 02:40:06 PM,19.282,,,
623,10/20/16 02:45:06 PM,19.472,,,
624,10/20/16 02:50:06 PM,19.567,,,
625,10/20/16 02:55:06 PM,19.567,,,
626,10/20/16 03:00:06 PM,19.472,,,
627,10/20/16 03:05:06 PM,19.282,,,
628,10/20/16 03:10:06 PM,18.996,,,
629,10/20/16 03:15:06 PM,18.331,,,
630,10/20/16 03:20:06 PM,17.475,,,
631,10/20/16 03:25:06 PM,16.523,,,
632,10/20/16 03:30:06 PM,15.664,,,
633,10/20/16 03:35:06 PM,15.091,,,
634,10/20/16 03:40:06 PM,14.613,,,
635,10/20/16 03:45:06 PM,14.230,,,
636,10/20/16 03:50:06 PM,13.942,,,
637,10/20/16 03:55:06 PM,13.654,,,
638,10/20/16 04:00:06 PM,13.365,,,
639,10/20/16 04:05:06 PM,13.173,,,
640,10/20/16 04:10:06 PM,12.883,,,
641,10/20/16 04:15:06 PM,12.497,,,
642,10/20/16 04:20:06 PM,12.110,,,
643,10/20/16 04:25:06 PM,11.819,,,
644,10/20/16 04:30:06 PM,11.528,,,
645,10/20/16 04:35:06 PM,11.334,,,
646,10/20/16 04:40:06 PM,10.944,,,
647,10/20/16 04:45:06 PM,10.748,,,
648,10/20/16 04:50:06 PM,10.455,,,
649,10/20/16 04:55:06 PM,10.161,,,
650,10/20/16 05:00:06 PM,9.965,,,
651,10/20/16 05:05:06 PM,9.768,,,
652,10/20/16 05:10:06 PM,9.571,,,
653,10/20/16 05:15:06 PM,9.373,,,
654,10/20/16 05:20:06 PM,8.978,,,
655,10/20/16 05:25:06 PM,8.779,,,
656,10/20/16 05:30:06 PM,8.680,,,
657,10/20/16 05:35:06 PM,8.581,,,
658,10/20/16 05:40:06 PM,8.481,,,
659,10/20/16 05:45:06 PM,8.382,,,
660,10/20/16 05:50:06 PM,8.282,,,
661,10/20/16 05:55:06 PM,8.182,,,
662,10/20/16 06:00:06 PM,7.983,,,
663,10/20/16 06:05:06 PM,7.782,,,
664,10/20/16 06:10:06 PM,7.582,,,
665,10/20/16 06:15:06 PM,7.280,,,
666,10/20/16 06:20:06 PM,7.079,,,
667,10/20/16 06:25:06 PM,6.877,,,
668,10/20/16 06:30:06 PM,6.775,,,
669,10/20/16 06:35:06 PM,6.674,,,
670,10/20/16 06:40:06 PM,6.674,,,
671,10/20/16 06:45:06 PM,6.471,,,
672,10/20/16 06:50:06 PM,6.370,,,
673,10/20/16 06:55:06 PM,6.166,,,
674,10/20/16 07:00:06 PM,6.064,,,
675,10/20/16 07:05:06 PM,5.860,,,
676,10/20/16 07:10:06 PM,5.757,,,
677,10/20/16 07:15:06 PM,5.655,,,
678,10/20/16 07:20:06 PM,5.552,,,
679,10/20/16 07:25:06 PM,5.450,,,
680,10/20/16 07:30:06 PM,5.552,,,
681,10/20/16 07:35:06 PM,5.552,,,
682,10/20/16 07:40:06 PM,5.552,,,
683,10/20/16 07:45:06 PM,5.450,,,
684,10/20/16 07:50:06 PM,5.450,,,
685,10/20/16 07:55:06 PM,5.347,,,
686,10/20/16 08:00:06 PM,5.450,,,
687,10/20/16 08:05:06 PM,5.552,,,
688,10/20/16 08:10:06 PM,5.552,,,
689,10/20/16 08:15:06 PM,5.552,,,
690,10/20/16 08:20:06 PM,5.552,,,
691,10/20/16 08:25:06 PM,5.552,,,
692,10/20/16 08:30:06 PM,5.450,,,
693,10/20/16 08:35:06 PM,5.552,,,
694,10/20/16 08:40:06 PM,5.757,,,
695,10/20/16 08:45:06 PM,5.962,,,
696,10/20/16 08:50:06 PM,6.166,,,
697,10/20/16 08:55:06 PM,6.370,,,
698,10/20/16 09:00:06 PM,6.370,,,
699,10/20/16 09:05:06 PM,6.471,,,
700,10/20/16 09:10:06 PM,6.573,,,
701,10/20/16 09:15:06 PM,6.573,,,
702,10/20/16 09:20:06 PM,6.573,,,
703,10/20/16 09:25:06 PM,6.573,,,
704,10/20/16 09:30:06 PM,6.573,,,
705,10/20/16 09:35:06 PM,6.471,,,
706,10/20/16 09:40:06 PM,6.370,,,
707,10/20/16 09:45:06 PM,6.370,,,
708,10/20/16 09:50:06 PM,6.370,,,
709,10/20/16 09:55:06 PM,6.370,,,
710,10/20/16 10:00:06 PM,6.370,,,
711,10/20/16 10:05:06 PM,6.370,,,
712,10/20/16 10:10:06 PM,6.471,,,
713,10/20/16 10:15:06 PM,6.573,,,
714,10/20/16 10:20:06 PM,6.775,,,
715,10/20/16 10:25:06 PM,6.877,,,
716,10/20/16 10:30:06 PM,6.978,,,
717,10/20/16 10:35:06 PM,7.079,,,
718,10/20/16 10:40:06 PM,6.978,,,
719,10/20/16 10:45:06 PM,6.978,,,
720,10/20/16 10:50:06 PM,6.877,,,
721,10/20/16 10:55:06 PM,6.775,,,
722,10/20/16 11:00:06 PM,6.674,,,
723,10/20/16 11:05:06 PM,6.573,,,
724,10/20/16 11:10:06 PM,6.471,,,
725,10/20/16 11:15:06 PM,6.370,,,
726,10/20/16 11:20:06 PM,6.166,,,
727,10/20/16 11:25:06 PM,6.166,,,
728,10/20/16 11:30:06 PM,6.166,,,
729,10/20/16 11:35:06 PM,6.268,,,
730,10/20/16 11:40:06 PM,6.471,,,
731,10/20/16 11:45:06 PM,6.674,,,
732,10/20/16 11:50:06 PM,6.877,,,
733,10/20/16 11:55:06 PM,7.179,,,
734,10/21/16 12:00:06 AM,7.481,,,
735,10/21/16 12:05:06 AM,7.582,,,
736,10/21/16 12:10:06 AM,7.682,,,
737,10/21/16 12:15:06 AM,7.682,,,
738,10/21/16 12:20:06 AM,7.582,,,
739,10/21/16 12:25:06 AM,7.582,,,
740,10/21/16 12:30:06 AM,7.582,,,
741,10/21/16 12:35:06 AM,7.481,,,
742,10/21/16 12:40:06 AM,7.481,,,
743,10/21/16 12:45:06 AM,7.381,,,
744,10/21/16 12:50:06 AM,7.280,,,
745,10/21/16 12:55:06 AM,7.179,,,
746,10/21/16 01:00:06 AM,7.179,,,
747,10/21/16 01:05:06 AM,7.179,,,
748,10/21/16 01:10:06 AM,7.280,,,
749,10/21/16 01:15:06 AM,7.280,,,
750,10/21/16 01:20:06 AM,7.381,,,
751,10/21/16 01:25:06 AM,7.381,,,
752,10/21/16 01:30:06 AM,7.381,,,
753,10/21/16 01:35:06 AM,7.481,,,
754,10/21/16 01:40:06 AM,7.481,,,
755,10/21/16 01:45:06 AM,7.582,,,
756,10/21/16 01:50:06 AM,7.582,,,
757,10/21/16 01:55:06 AM,7.582,,,
758,10/21/16 02:00:06 AM,7.582,,,
759,10/21/16 02:05:06 AM,7.481,,,
760,10/21/16 02:10:06 AM,7.381,,,
761,10/21/16 02:15:06 AM,7.280,,,
762,10/21/16 02:20:06 AM,7.179,,,
763,10/21/16 02:25:06 AM,7.079,,,
764,10/21/16 02:30:06 AM,7.079,,,
765,10/21/16 02:35:06 AM,7.079,,,
766,10/21/16 02:40:06 AM,7.079,,,
767,10/21/16 02:45:06 AM,7.079,,,
768,10/21/16 02:50:06 AM,7.079,,,
769,10/21/16 02:55:06 AM,7.179,,,
770,10/21/16 03:00:06 AM,7.179,,,
771,10/21/16 03:05:06 AM,7.280,,,
772,10/21/16 03:10:06 AM,7.280,,,
773,10/21/16 03:15:06 AM,7.381,,,
774,10/21/16 03:20:06 AM,7.280,,,
775,10/21/16 03:25:06 AM,7.280,,,
776,10/21/16 03:30:06 AM,7.179,,,
777,10/21/16 03:35:06 AM,7.179,,,
778,10/21/16 03:40:06 AM,7.179,,,
779,10/21/16 03:45:06 AM,7.179,,,
780,10/21/16 03:50:06 AM,7.179,,,
781,10/21/16 03:55:06 AM,7.179,,,
782,10/21/16 04:00:06 AM,7.079,,,
783,10/21/16 04:05:06 AM,6.978,,,
784,10/21/16 04:10:06 AM,6.978,,,
785,10/21/16 04:15:06 AM,6.978,,,
786,10/21/16 04:20:06 AM,6.877,,,
787,10/21/16 04:25:06 AM,6.877,,,
788,10/21/16 04:30:06 AM,6.877,,,
789,10/21/16 04:35:06 AM,6.775,,,
790,10/21/16 04:40:06 AM,6.573,,,
791,10/21/16 04:45:06 AM,6.573,,,
792,10/21/16 04:50:06 AM,6.573,,,
793,10/21/16 04:55:06 AM,6.471,,,
794,10/21/16 05:00:06 AM,6.471,,,
795,10/21/16 05:05:06 AM,6.370,,,
796,10/21/16 05:10:06 AM,6.370,,,
797,10/21/16 05:15:06 AM,6.268,,,
798,10/21/16 05:20:06 AM,6.166,,,
799,10/21/16 05:25:06 AM,6.166,,,
800,10/21/16 05:30:06 AM,6.166,,,
801,10/21/16 05:35:06 AM,6.166,,,
802,10/21/16 05:40:06 AM,6.166,,,
803,10/21/16 05:45:06 AM,6.268,,,
804,10/21/16 05:50:06 AM,6.268,,,
805,10/21/16 05:55:06 AM,6.370,,,
806,10/21/16 06:00:06 AM,6.471,,,
807,10/21/16 06:05:06 AM,6.674,,,
808,10/21/16 06:10:06 AM,6.674,,,
809,10/21/16 06:15:06 AM,6.775,,,
810,10/21/16 06:20:06 AM,6.775,,,
811,10/21/16 06:25:06 AM,6.775,,,
812,10/21/16 06:30:06 AM,6.775,,,
813,10/21/16 06:35:06 AM,6.775,,,
814,10/21/16 06:40:06 AM,6.775,,,
815,10/21/16 06:45:06 AM,6.877,,,
816,10/21/16 06:50:06 AM,6.775,,,
817,10/21/16 06:55:06 AM,6.775,,,
818,10/21/16 07:00:06 AM,6.775,,,
819,10/21/16 07:05:06 AM,6.775,,,
820,10/21/16 07:10:06 AM,6.775,,,
821,10/21/16 07:15:06 AM,6.775,,,
822,10/21/16 07:20:06 AM,6.775,,,
823,10/21/16 07:25:06 AM,6.775,,,
824,10/21/16 07:30:06 AM,6.877,,,
825,10/21/16 07:35:06 AM,6.877,,,
826,10/21/16 07:40:06 AM,6.877,,,
827,10/21/16 07:45:06 AM,6.877,,,
828,10/21/16 07:50:06 AM,6.978,,,
829,10/21/16 07:55:06 AM,7.079,,,
830,10/21/16 08:00:06 AM,7.280,,,
831,10/21/16 08:05:06 AM,7.280,,,
832,10/21/16 08:10:06 AM,7.381,,,
833,10/21/16 08:15:06 AM,7.381,,,
834,10/21/16 08:20:06 AM,7.582,,,
835,10/21/16 08:25:06 AM,7.782,,,
836,10/21/16 08:30:06 AM,8.182,,,
837,10/21/16 08:35:06 AM,8.680,,,
838,10/21/16 08:40:06 AM,9.373,,,
839,10/21/16 08:45:06 AM,10.161,,,
840,10/21/16 08:50:06 AM,10.846,,,
841,10/21/16 08:55:06 AM,11.334,,,
842,10/21/16 09:00:06 AM,11.625,,,
843,10/21/16 09:05:06 AM,11.819,,,
844,10/21/16 09:10:06 AM,12.304,,,
845,10/21/16 09:15:06 AM,12.883,,,
846,10/21/16 09:20:06 AM,13.461,,,
847,10/21/16 09:25:06 AM,14.325,,,
848,10/21/16 09:30:06 AM,15.187,,,
849,10/21/16 09:35:06 AM,16.237,,,
850,10/21/16 09:40:06 AM,17.284,,,
851,10/21/16 09:45:06 AM,18.331,,,
852,10/21/16 09:50:06 AM,19.092,,,
853,10/21/16 09:55:06 AM,19.567,,,
854,10/21/16 10:00:06 AM,19.758,,,
855,10/21/16 10:05:06 AM,19.853,,,
856,10/21/16 10:10:06 AM,20.234,,,
857,10/21/16 10:15:06 AM,20.710,,,
858,10/21/16 10:20:06 AM,20.996,,,
859,10/21/16 10:25:06 AM,21.091,,,
860,10/21/16 10:30:06 AM,21.473,,,
861,10/21/16 10:35:06 AM,21.951,,,
862,10/21/16 10:40:06 AM,22.238,,,
863,10/21/16 10:45:06 AM,22.333,,,
864,10/21/16 10:50:06 AM,22.525,,,
865,10/21/16 10:55:06 AM,22.621,,,
866,10/21/16 11:00:06 AM,22.812,,,
867,10/21/16 11:05:06 AM,23.004,,,
868,10/21/16 11:10:06 AM,23.100,,,
869,10/21/16 11:15:06 AM,23.388,,,
870,10/21/16 11:20:06 AM,23.677,,,
871,10/21/16 11:25:06 AM,23.773,,,
872,10/21/16 11:30:06 AM,23.773,,,
873,10/21/16 11:35:06 AM,23.869,,,
874,10/21/16 11:40:06 AM,23.966,,,
875,10/21/16 11:45:06 AM,24.062,,,
876,10/21/16 11:50:06 AM,24.062,,,
877,10/21/16 11:55:06 AM,24.062,,,
878,10/21/16 12:00:06 PM,23.966,,,
879,10/21/16 12:05:06 PM,23.292,,,
880,10/21/16 12:10:06 PM,22.429,,,
881,10/21/16 12:15:06 PM,21.569,,,
882,10/21/16 12:20:06 PM,20.901,,,
883,10/21/16 12:25:06 PM,20.424,,,
884,10/21/16 12:30:06 PM,19.948,,,
885,10/21/16 12:35:06 PM,19.567,,,
886,10/21/16 12:40:06 PM,19.377,,,
887,10/21/16 12:45:06 PM,19.282,,,
888,10/21/16 12:50:06 PM,19.282,,,
889,10/21/16 12:55:06 PM,19.662,,,
890,10/21/16 01:00:06 PM,19.948,,,
891,10/21/16 01:05:06 PM,19.948,,,
892,10/21/16 01:10:06 PM,19.758,,,
893,10/21/16 01:15:06 PM,19.472,,,
894,10/21/16 01:20:06 PM,19.187,,,
895,10/21/16 01:25:06 PM,18.901,,,
896,10/21/16 01:30:06 PM,18.806,,,
897,10/21/16 01:35:06 PM,19.092,,,
898,10/21/16 01:40:06 PM,19.662,,,
899,10/21/16 01:45:06 PM,20.138,,,
900,10/21/16 01:50:06 PM,20.615,,,
901,10/21/16 01:55:06 PM,20.996,,,
902,10/21/16 02:00:06 PM,21.187,,,
903,10/21/16 02:05:06 PM,21.378,,,
904,10/21/16 02:10:06 PM,21.664,,,
905,10/21/16 02:15:06 PM,21.855,,,
906,10/21/16 02:20:06 PM,22.142,,,
907,10/21/16 02:25:06 PM,22.525,,,
908,10/21/16 02:30:06 PM,22.717,,,
909,10/21/16 02:35:06 PM,22.812,,,
910,10/21/16 02:40:06 PM,22.717,,,
911,10/21/16 02:45:06 PM,22.429,,,
912,10/21/16 02:50:06 PM,22.333,,,
913,10/21/16 02:55:06 PM,22.238,,,
914,10/21/16 03:00:06 PM,22.142,,,
915,10/21/16 03:05:06 PM,21.951,,,
916,10/21/16 03:10:06 PM,21.473,,,
917,10/21/16 03:15:06 PM,20.615,,,
918,10/21/16 03:20:06 PM,19.758,,,
919,10/21/16 03:25:06 PM,18.996,,,
920,10/21/16 03:30:06 PM,18.426,,,
921,10/21/16 03:35:06 PM,17.950,,,
922,10/21/16 03:40:06 PM,17.570,,,
923,10/21/16 03:45:06 PM,17.284,,,
924,10/21/16 03:50:06 PM,16.999,,,
925,10/21/16 03:55:06 PM,16.808,,,
926,10/21/16 04:00:06 PM,16.713,,,
927,10/21/16 04:05:06 PM,16.523,,,
928,10/21/16 04:10:06 PM,16.332,,,
929,10/21/16 04:15:06 PM,16.141,,,
930,10/21/16 04:20:06 PM,15.951,,,
931,10/21/16 04:25:06 PM,15.760,,,
932,10/21/16 04:30:06 PM,15.473,,,
933,10/21/16 04:35:06 PM,15.378,,,
934,10/21/16 04:40:06 PM,15.091,,,
935,10/21/16 04:45:06 PM,14.996,,,
936,10/21/16 04:50:06 PM,14.900,,,
937,10/21/16 04:55:06 PM,14.804,,,
938,10/21/16 05:00:06 PM,14.709,,,
939,10/21/16 05:05:06 PM,14.421,,,
940,10/21/16 05:10:06 PM,14.038,,,
941,10/21/16 05:15:06 PM,13.750,,,
942,10/21/16 05:20:06 PM,13.365,,,
943,10/21/16 05:25:06 PM,12.980,,,
944,10/21/16 05:30:06 PM,12.594,,,
945,10/21/16 05:35:06 PM,12.304,,,
946,10/21/16 05:40:06 PM,12.013,,,
947,10/21/16 05:45:06 PM,11.819,,,
948,10/21/16 05:50:06 PM,11.528,,,
949,10/21/16 05:55:06 PM,11.236,,,
950,10/21/16 06:00:06 PM,10.944,,,
951,10/21/16 06:05:06 PM,10.553,,,
952,10/21/16 06:10:06 PM,10.259,,,
953,10/21/16 06:15:06 PM,9.965,,,
954,10/21/16 06:20:06 PM,9.669,,,
955,10/21/16 06:25:06 PM,9.176,,,
956,10/21/16 06:30:06 PM,8.879,,,
957,10/21/16 06:35:06 PM,8.581,,,
958,10/21/16 06:40:06 PM,8.282,,,
959,10/21/16 06:45:06 PM,7.983,,,
960,10/21/16 06:50:06 PM,7.682,,,
961,10/21/16 06:55:06 PM,7.481,,,
962,10/21/16 07:00:06 PM,7.179,,,
963,10/21/16 07:05:06 PM,6.978,,,
964,10/21/16 07:10:06 PM,6.775,,,
965,10/21/16 07:15:06 PM,6.573,,,
966,10/21/16 07:20:06 PM,6.370,,,
967,10/21/16 07:25:06 PM,6.268,,,
968,10/21/16 07:30:06 PM,6.166,,,
969,10/21/16 07:35:06 PM,5.962,,,
970,10/21/16 07:40:06 PM,5.860,,,
971,10/21/16 07:45:06 PM,5.757,,,
972,10/21/16 07:50:06 PM,5.552,,,
973,10/21/16 07:55:06 PM,5.450,,,
974,10/21/16 08:00:06 PM,5.347,,,
975,10/21/16 08:05:06 PM,5.141,,,
976,10/21/16 08:10:06 PM,5.037,,,
977,10/21/16 08:15:06 PM,4.934,,,
978,10/21/16 08:20:06 PM,4.831,,,
979,10/21/16 08:25:06 PM,4.727,,,
980,10/21/16 08:30:06 PM,4.623,,,
981,10/21/16 08:35:06 PM,4.415,,,
982,10/21/16 08:40:06 PM,4.415,,,
983,10/21/16 08:45:06 PM,4.207,,,
984,10/21/16 08:50:06 PM,4.102,,,
985,10/21/16 08:55:06 PM,3.998,,,
986,10/21/16 09:00:06 PM,3.788,,,
987,10/21/16 09:05:06 PM,3.683,,,
988,10/21/16 09:10:06 PM,3.578,,,
989,10/21/16 09:15:06 PM,3.472,,,
990,10/21/16 09:20:06 PM,3.367,,,
991,10/21/16 09:25:06 PM,3.261,,,
992,10/21/16 09:30:06 PM,3.155,,,
993,10/21/16 09:35:06 PM,3.049,,,
994,10/21/16 09:40:06 PM,2.943,,,
995,10/21/16 09:45:06 PM,2.837,,,
996,10/21/16 09:50:06 PM,2.624,,,
997,10/21/16 09:55:06 PM,2.517,,,
998,10/21/16 10:00:06 PM,2.517,,,
999,10/21/16 10:05:06 PM,2.410,,,
1000,10/21/16 10:10:06 PM,2.303,,,
1001,10/21/16 10:15:06 PM,2.195,,,
1002,10/21/16 10:20:06 PM,2.088,,,
1003,10/21/16 10:25:06 PM,1.980,,,
1004,10/21/16 10:30:06 PM,1.980,,,
1005,10/21/16 10:35:06 PM,1.872,,,
1006,10/21/16 10:40:06 PM,1.764,,,
1007,10/21/16 10:45:06 PM,1.656,,,
1008,10/21/16 10:50:06 PM,1.548,,,
1009,10/21/16 10:55:06 PM,1.439,,,
1010,10/21/16 11:00:06 PM,1.330,,,
1011,10/21/16 11:05:06 PM,1.221,,,
1012,10/21/16 11:10:06 PM,1.112,,,
1013,10/21/16 11:15:06 PM,1.112,,,
1014,10/21/16 11:20:06 PM,1.003,,,
1015,10/21/16 11:25:06 PM,0.893,,,
1016,10/21/16 11:30:06 PM,0.893,,,
1017,10/21/16 11:35:06 PM,0.784,,,
1018,10/21/16 11:40:06 PM,0.784,,,
1019,10/21/16 11:45:06 PM,0.784,,,
1020,10/21/16 11:50:06 PM,0.674,,,
1021,10/21/16 11:55:06 PM,0.674,,,
1022,10/22/16 12:00:06 AM,0.674,,,
1023,10/22/16 12:05:06 AM,0.563,,,
1024,10/22/16 12:10:06 AM,0.563,,,
1025,10/22/16 12:15:06 AM,0.563,,,
1026,10/22/16 12:20:06 AM,0.453,,,
1027,10/22/16 12:25:06 AM,0.453,,,
1028,10/22/16 12:30:06 AM,0.453,,,
1029,10/22/16 12:35:06 AM,0.343,,,
1030,10/22/16 12:40:06 AM,0.343,,,
1031,10/22/16 12:45:06 AM,0.343,,,
1032,10/22/16 12:50:06 AM,0.343,,,
1033,10/22/16 12:55:06 AM,0.232,,,
1034,10/22/16 01:00:06 AM,0.232,,,
1035,10/22/16 01:05:06 AM,0.232,,,
1036,10/22/16 01:10:06 AM,0.232,,,
1037,10/22/16 01:15:06 AM,0.232,,,
1038,10/22/16 01:20:06 AM,0.232,,,
1039,10/22/16 01:25:06 AM,0.232,,,
1040,10/22/16 01:30:06 AM,0.232,,,
1041,10/22/16 01:35:06 AM,0.232,,,
1042,10/22/16 01:40:06 AM,0.343,,,
1043,10/22/16 01:45:06 AM,0.232,,,
1044,10/22/16 01:50:06 AM,0.232,,,
1045,10/22/16 01:55:06 AM,0.343,,,
1046,10/22/16 02:00:06 AM,0.453,,,
1047,10/22/16 02:05:06 AM,0.563,,,
1048,10/22/16 02:10:06 AM,0.674,,,
1049,10/22/16 02:15:06 AM,0.893,,,
1050,10/22/16 02:20:06 AM,1.003,,,
1051,10/22/16 02:25:06 AM,1.221,,,
1052,10/22/16 02:30:06 AM,1.330,,,
1053,10/22/16 02:35:06 AM,1.330,,,
1054,10/22/16 02:40:06 AM,1.439,,,
1055,10/22/16 02:45:06 AM,1.548,,,
1056,10/22/16 02:50:06 AM,1.656,,,
1057,10/22/16 02:55:06 AM,1.764,,,
1058,10/22/16 03:00:06 AM,1.872,,,
1059,10/22/16 03:05:06 AM,1.872,,,
1060,10/22/16 03:10:06 AM,1.980,,,
1061,10/22/16 03:15:06 AM,1.980,,,
1062,10/22/16 03:20:06 AM,2.088,,,
1063,10/22/16 03:25:06 AM,2.088,,,
1064,10/22/16 03:30:06 AM,2.088,,,
1065,10/22/16 03:35:06 AM,2.088,,,
1066,10/22/16 03:40:06 AM,1.980,,,
1067,10/22/16 03:45:06 AM,1.980,,,
1068,10/22/16 03:50:06 AM,1.980,,,
1069,10/22/16 03:55:06 AM,1.980,,,
1070,10/22/16 04:00:06 AM,1.872,,,
1071,10/22/16 04:05:06 AM,1.872,,,
1072,10/22/16 04:10:06 AM,1.764,,,
1073,10/22/16 04:15:06 AM,1.764,,,
1074,10/22/16 04:20:06 AM,1.764,,,
1075,10/22/16 04:25:06 AM,1.764,,,
1076,10/22/16 04:30:06 AM,1.764,,,
1077,10/22/16 04:35:06 AM,1.872,,,
1078,10/22/16 04:40:06 AM,1.980,,,
1079,10/22/16 04:45:06 AM,1.980,,,
1080,10/22/16 04:50:06 AM,2.088,,,
1081,10/22/16 04:55:06 AM,2.088,,,
1082,10/22/16 05:00:06 AM,2.195,,,
1083,10/22/16 05:05:06 AM,2.088,,,
1084,10/22/16 05:10:06 AM,1.980,,,
1085,10/22/16 05:15:06 AM,1.980,,,
1086,10/22/16 05:20:06 AM,1.980,,,
1087,10/22/16 05:25:06 AM,1.980,,,
1088,10/22/16 05:30:06 AM,1.980,,,
1089,10/22/16 05:35:06 AM,2.088,,,
1090,10/22/16 05:40:06 AM,2.195,,,
1091,10/22/16 05:45:06 AM,2.195,,,
1092,10/22/16 05:50:06 AM,2.303,,,
1093,10/22/16 05:55:06 AM,2.303,,,
1094,10/22/16 06:00:06 AM,2.410,,,
1095,10/22/16 06:05:06 AM,2.517,,,
1096,10/22/16 06:10:06 AM,2.624,,,
1097,10/22/16 06:15:06 AM,2.624,,,
1098,10/22/16 06:20:06 AM,2.624,,,
1099,10/22/16 06:25:06 AM,2.624,,,
1100,10/22/16 06:30:06 AM,2.624,,,
1101,10/22/16 06:35:06 AM,2.730,,,
1102,10/22/16 06:40:06 AM,2.730,,,
1103,10/22/16 06:45:06 AM,2.730,,,
1104,10/22/16 06:50:06 AM,2.730,,,
1105,10/22/16 06:55:06 AM,2.837,,,
1106,10/22/16 07:00:06 AM,2.837,,,
1107,10/22/16 07:05:06 AM,2.837,,,
1108,10/22/16 07:10:06 AM,2.837,,,
1109,10/22/16 07:15:06 AM,2.943,,,
1110,10/22/16 07:20:06 AM,3.155,,,
1111,10/22/16 07:25:06 AM,3.155,,,
1112,10/22/16 07:30:06 AM,3.155,,,
1113,10/22/16 07:35:06 AM,3.155,,,
1114,10/22/16 07:40:06 AM,3.155,,,
1115,10/22/16 07:45:06 AM,3.367,,,
1116,10/22/16 07:50:06 AM,3.578,,,
1117,10/22/16 07:55:06 AM,3.788,,,
1118,10/22/16 08:00:06 AM,4.102,,,
1119,10/22/16 08:05:06 AM,4.415,,,
1120,10/22/16 08:10:06 AM,4.623,,,
1121,10/22/16 08:15:06 AM,4.934,,,
1122,10/22/16 08:20:06 AM,5.347,,,
1123,10/22/16 08:25:06 AM,5.655,,,
1124,10/22/16 08:30:06 AM,5.962,,,
1125,10/22/16 08:35:06 AM,6.370,,,
1126,10/22/16 08:40:06 AM,6.877,,,
1127,10/22/16 08:45:06 AM,7.381,,,
1128,10/22/16 08:50:06 AM,7.582,,,
1129,10/22/16 08:55:06 AM,7.782,,,
1130,10/22/16 09:00:06 AM,7.882,,,
1131,10/22/16 09:05:06 AM,7.983,,,
1132,10/22/16 09:10:06 AM,8.082,,,
1133,10/22/16 09:15:06 AM,8.382,,,
1134,10/22/16 09:20:06 AM,8.779,,,
1135,10/22/16 09:25:06 AM,9.373,,,
1136,10/22/16 09:30:06 AM,10.161,,,
1137,10/22/16 09:35:06 AM,11.041,,,
1138,10/22/16 09:40:06 AM,11.722,,,
